id,caption,createur,idInterpretation_id
36802,"Do not know what I am looking at but it looks like a bunch of random shapes and colors thrown together",bart_2,9777
36803,"I am not sure what is going on here but it looks like a painting of a horse",t5_1,9777
36804,"I am not sure what this is supposed to be",t5_2,9777
36805,"i'm not sure what's going on here",FST,9777
36806,"Mountains in the background look like they are glowing with sunlight",bart_1,9778
36807,"Am amazed by the beauty of nature and how beautiful it is",bart_2,9778
36808,"I love the way the colors are painted",t5_1,9778
36809,"I love the way the colors are blended together",t5_2,9778
36810,"the way the mountain is painted&DARKGREY#DARKGREY#DARKGREY#GREY#DARKGREY is amazing",FST,9778
36811,"Painting is boring and the colors are bland",bart_1,9779
36812,"Am disappointed by the lack of details in the drawing and the lack to detail on the faces",bart_2,9779
36813,"I am not sure what is going on here but it makes me feel confused",t5_1,9779
36814,"I am not sure what this painting is supposed to be",t5_2,9779
36815,"i'm confused about this artwork",FST,9779
36816,"Man looks like he is enjoying himself in the sun",bart_1,9780
36817,"Love the colors and the way they are blended with each other",bart_2,9780
36818,"I like the way the man is holding his hand",t5_1,9780
36819,"I like the way the man is holding his sword",t5_2,9780
36820,"the way the man is looking&LIGHTGREY#GREY#DARKGREY#GREY#GREY makes me happy",FST,9780
36821,"Colors are calming and relaxing",bart_1,9781
36822,"Love the colors and the way they all blend together",bart_2,9781
36823,"I like the way the colors are painted and the flowers look so bright",t5_1,9781
36824,"I like the colors and the way the painting is painted",t5_2,9781
36825,"it's nice the way the plate is painted&TAN#TAN#BROWN#DARKGREY#DARKGREY",FST,9781
36826,"Abstract painting of a woman with her hands on the desk",bart_1,9782
36827,"Love the colors and the patterns on the floor",bart_2,9782
36828,"I like the way the colors are painted",t5_1,9782
36829,"I like the colors and the way they blend together",t5_2,9782
36830,"how the plate is painted&TAN#LIGHTGREY#DARKGREY#DARKGREY#GREY is pleasing",FST,9782
36831,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,9783
36832,"Do not know what I am looking at but it looks like a black and white photo",bart_2,9783
36833,"I am not sure what is going on here but it makes me feel confused",t5_1,9783
36834,"I am not sure what this is supposed to be",t5_2,9783
36835,"i don't get what the artist wanted to say here",FST,9783
36836,"Scene is peaceful and the colors are calming",bart_1,9784
36837,"Love the colors and the way they all blend together",bart_2,9784
36838,"I like the way the colors are painted and the scene is very interesting",t5_1,9784
36839,"I like the colors and the way the people are dressed",t5_2,9784
36840,"the way the trees are painted&TAN#GREY#TAN#DARKGREY#GREY makes me content",FST,9784
36841,"Mountains look like they are melting into the water",bart_1,9785
36842,"Love the colors and the way the mountains are painted makes it look like a peaceful place",bart_2,9785
36843,"I like the way the colors are painted and the scene is very dark",t5_1,9785
36844,"I like the way the water is painted it looks very peaceful",t5_2,9785
36845,"it's nice the way the mountain is looking&LIGHTGREY#LIGHTGREY#GREY#GREY#DARKGREY",FST,9785
36846,"Painting is very detailed and I like the contrast between the reds and blues",bart_1,9786
36847,"Love the use of colors and shapes in this painting",bart_2,9786
36848,"I love the way the colors are painted",t5_1,9786
36849,"I love the colors and the way they blend together",t5_2,9786
36850,"&BEIGE#DARKGREY#DARKGREY#BROWN#GREY amazing",FST,9786
36851,"Horse looks like it is about to hurt someone",bart_1,9787
36852,"Looks like a storm is coming and I fear for the people in the snow",bart_2,9787
36853,"I feel fear because the dark colors and shadows make it look like something bad is about to happen",t5_1,9787
36854,"I feel fear because it looks like the people are going to kill someone",t5_2,9787
36855,"the way the plate is painted&DARKGREY#DARKGREY#GREY#DARKGREY#DARKGREY makes me scared",FST,9787
36856,"Colors are calming and relaxing",bart_1,9788
36857,"Love the colors and the way they all blend together",bart_2,9788
36858,"I like the way the colors are drawn and the shapes are very realistic",t5_1,9788
36859,"I like the way the colors are blended together",t5_2,9788
36860,"it's nice the way the lawn mower is painted&LIGHTGREY#GREY#GREY#GREY#GREY",FST,9788
36861,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,9789
36862,"Am disappointed by the lack of details in the drawing and the lack on the faces",bart_2,9789
36863,"I am not sure what is going on here but it looks like a ghost",t5_1,9789
36864,"I am not sure what this painting is supposed to be",t5_2,9789
36865,"i'm confused about this artwork",FST,9789
36866,"Colors are calming and relaxing",bart_1,9790
36867,"Love the colors and the way they are painted",bart_2,9790
36868,"I like the way the colors are painted",t5_1,9790
36869,"I like the colors and the way they are painted",t5_2,9790
36870,"how the butterfly is looking&GREY#GREY#DARKGREY#GREY#DARKGREY pleasing",FST,9790
36871,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,9791
36872,"Do not know what I am looking at it is just a bunch of random shapes and colors",bart_2,9791
36873,"I am not sure what is going on in this painting but it does not look like a picture",t5_1,9791
36874,"I am not sure what this painting is supposed to be",t5_2,9791
36875,"i'm not sure what's going on here",FST,9791
36876,"Black and white painting of a mountain in the background looks like it is filled with smoke",bart_1,9792
36877,"Looks like a ghost and I fear for the people in this painting",bart_2,9792
36878,"I am not sure what is going on here but it looks like a ghost",t5_1,9792
36879,"I feel fear because it looks like a storm is coming",t5_2,9792
36880,"i'm scared because of how the mountain is painted&DARKGREY#DARKGREY#GREY#TAN#DARKGREY",FST,9792
36881,"Angelic figure with wings and wings looks like it is floating in the sky",bart_1,9793
36882,"Am amazed by the beauty of the human body",bart_2,9793
36883,"I love the way the colors are drawn and the detail is amazing",t5_1,9793
36884,"I love the way the artist captured the beauty of this painting",t5_2,9793
36885,"the way the bear is painted&GREY#GREY#DARKGREY#GREY#GREY is amazing",FST,9793
36886,"Man looks like he is enjoying himself in the sun",bart_1,9794
36887,"Love the way the man is looking at the woman's face",bart_2,9794
36888,"I like the way the man is holding his hand in front of him",t5_1,9794
36889,"I like the way the man is holding his hands",t5_2,9794
36890,"how the man is looking&TAN#GREY#DARKGREY#DARKGREY#DARKGREY makes me happy",FST,9794
36891,"Painting is boring and lacks details in the image",bart_1,9795
36892,"Am curious as to what is going on in this painting it looks like a sketch and I wonder if the artist was able to capture that",bart_2,9795
36893,"I am not sure what is going on here but it looks like a painting of a horse",t5_1,9795
36894,"I am not sure what this painting is supposed to be",t5_2,9795
36895,"i don't get what the artist wanted to say here",FST,9795
36896,"Black and white painting looks like a scary place to be",bart_1,9796
36897,"Looks like a ghost and I fear for the people in this painting",bart_2,9796
36898,"I am not sure what is going on here but it looks like a ghost",t5_1,9796
36899,"I am afraid that the man is going to kill someone",t5_2,9796
36900,"the way the plate is looking&GREY#LIGHTGREY#DARKGREY#GREY#DARKGREY is creepy",FST,9796
36901,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,9797
36902,"Do not know what I am looking at it is just a bunch of random shapes",bart_2,9797
36903,"I am not sure what is going on here but it looks like a painting of a man or woman",t5_1,9797
36904,"I am confused by this painting because it looks like a group of people who are trying to figure out what is going on",t5_2,9797
36905,"i'm confused about this artwork",FST,9797
36906,"Men are being killed by a demon that is about to hurt them",bart_1,9798
36907,"Looks like the men are going to hurt the animals in this painting",bart_2,9798
36908,"I am not sure what is going on here but it looks like the people are fighting",t5_1,9798
36909,"I feel fear because the people in the painting look like they are going to kill someone",t5_2,9798
36910,"how the cattle is painted&DARKGREY#LIGHTGREY#DARKGREY#GREY#GREY is creepy",FST,9798
36911,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,9799
36912,"Am curious as to what is going on in this painting it looks like a child's drawing",bart_2,9799
36913,"I am not sure what is going on here but it looks like a painting of a snake",t5_1,9799
36914,"I am not sure what this is supposed to be",t5_2,9799
36915,"i'm confused about this artwork",FST,9799
36916,"Black and white painting looks like a scary place to be",bart_1,9800
36917,"Looks like a storm is coming and it is going to destroy the landscape",bart_2,9800
36918,"I am not sure what is going on here but it looks like a ghost",t5_1,9800
36919,"I am afraid that this is a monster",t5_2,9800
36920,"it's scary the way the plain is looking&DARKGREY#DARKGREY#GREY#GREY#DARKGREY",FST,9800
36921,"Scene is peaceful and the colors are calming",bart_1,9801
36922,"Love the way the colors blend together and the subject looks like he is very happy to be there",bart_2,9801
36923,"I like the way the man is holding his hand in front of him",t5_1,9801
36924,"I like the way the man is standing in front of the tree",t5_2,9801
36925,"the way the lawn mower is looking&BROWN#GREY#GREY#DARKGREY#DARKGREY makes me happy",FST,9801
36926,"Painting makes me feel confused because I do not know what it is supposed to be",bart_1,9802
36927,"Am disappointed by the lack of details in the faces and body language of the people",bart_2,9802
36928,"I am not sure what is going on here but it looks like a painting of a man",t5_1,9802
36929,"I am not sure what this painting is supposed to be",t5_2,9802
36930,"i'm not sure what's going on here",FST,9802
36931,"Colors are calming and the scene is peaceful",bart_1,9803
36932,"Love the colors and the way the trees are painted makes it look like a nice day",bart_2,9803
36933,"I like the way the colors are drawn and the scene is very dark",t5_1,9803
